2,0,0,0.042136808375910856,-1.0,0,-0.7524267519057962,0,1.0,0,0,0,0,0,0
0,2,-0.016060945830838953,-0.059050962045821075,0.2933035920900535,0,0.28774421071452666,0.310371398878688,0.17553569809471545,-0.16227767278159266,1.0000000000000002,1.0,-0.17486018405283912,0,0.20295972299763576
0,-0.016060945830838953,2,0.31320666148910986,-0.20210168014928623,-0.994586943887376,0.1882866342488738,0.13950249132723175,-0.3736462675291657,0.5968645647855435,0.628964033147566,0.022469288159105812,0.3232459749983794,0.2350545161338698,-1.0
0.042136808375910856,-0.059050962045821075,0.31320666148910986,2,0.0824359902916044,0.43184775610880105,0.3159034662395357,0.45518635415442277,-0.6671802378595924,0.12453387034667952,0.9065431644877531,-0.056963886227016064,-0.025492221038663478,-0.05868133299365635,-0.680854271048703
-1.0,0.2933035920900535,-0.20210168014928623,0.0824359902916044,2,-0.22281932876265118,-0.6385756114893284,-0.2201138447112185,0.22462627643362298,0.9931226328295093,1.0000000000000002,0.3698115554685879,0.4726824398755677,-0.12047457039597731,-0.7168977425994993
0,0,-0.994586943887376,0.43184775610880105,-0.22281932876265118,2,0,0.12797678768262127,-0.9508445793932292,-0.9607086490937538,0,-0.12341856772596951,0.5615822911667405,-0.37863284572050404,1.0
-0.7524267519057962,0.28774421071452666,0.1882866342488738,0.3159034662395357,-0.6385756114893284,0,2,0.16157032903936863,0.42414970194691265,0.3818732737747625,-1.0,-0.20177161769839222,0.023407442766751812,0.15824920083387187,0.07449733540677991
0,0.310371398878688,0.13950249132723175,0.45518635415442277,-0.2201138447112185,0.12797678768262127,0.16157032903936863,2,0.2290997870139912,-0.12968886951175734,0.4511999168720818,0.17130834816200138,-0.010030318494525143,-0.7399400733959437,0.9572099000806286
1.0,0.17553569809471545,-0.3736462675291657,-0.6671802378595924,0.22462627643362298,-0.9508445793932292,0.42414970194691265,0.2290997870139912,2,0.3699415281617843,-1.0,-1.0,0.1477115039680781,-1.0,-0.9497380134722241
0,-0.16227767278159266,0.5968645647855435,0.12453387034667952,0.9931226328295093,-0.9607086490937538,0.3818732737747625,-0.12968886951175734,0.3699415281617843,2,1.0,-0.9687511842152322,-0.5225823686110282,1.0,1.0
0,1.0000000000000002,0.628964033147566,0.9065431644877531,1.0000000000000002,0,-1.0,0.4511999168720818,-1.0,1.0,2,0,0.4440433358595412,0,0.9336563693463281
0,1.0,0.022469288159105812,-0.056963886227016064,0.3698115554685879,-0.12341856772596951,-0.20177161769839222,0.17130834816200138,-1.0,-0.9687511842152322,0,2,-1.0,1.0,0
0,-0.17486018405283912,0.3232459749983794,-0.025492221038663478,0.4726824398755677,0.5615822911667405,0.023407442766751812,-0.010030318494525143,0.1477115039680781,-0.5225823686110282,0.4440433358595412,-1.0,2,-0.9186630478252973,-0.9477242679975563
0,0,0.2350545161338698,-0.05868133299365635,-0.12047457039597731,-0.37863284572050404,0.15824920083387187,-0.7399400733959437,-1.0,1.0,0,1.0,-0.9186630478252973,2,0
0,0.20295972299763576,-1.0,-0.680854271048703,-0.7168977425994993,1.0,0.07449733540677991,0.9572099000806286,-0.9497380134722241,1.0,0.9336563693463281,0,-0.9477242679975563,0,2
